pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,Label
0,1,4,10,2,7,7,4,0,2,3,1,2,3,6,2,9,7,2,3,10,2,5,6,3,5,0,5,0,2,10,1,12,4,9,0,8,3,10,1,2,6,4,4,6,4,2,2,0,1,2,1,6,0,7,2,4,5,3,6,3,2,4,5,1,3,4,2,3,5,3,1,3,2,5,2,5,3,3,5,8,5,0,3,3,5,6,4,0,4,2,2,2,0,4,1,0,2,3,6,4,1,2,9,1,7,3,1,10,2,0,1,1,1,2,2,1,3,1,2,3,6,7,0,1,4,4,4,17,5,2,11,2,1,4,8,14,3,1,10,3,8,3,8,6,3,0,4,1,3,1,5,0,2,1,5,5,4,1,4,1,2,3,3,1,2,3,5,5,0,1,1,4,0,2,4,1,4,2,2,r
1,9,3,14,4,11,1,7,3,7,6,5,1,9,3,8,3,8,1,4,11,0,2,0,4,5,0,2,2,5,8,2,8,3,7,3,2,5,1,2,6,9,2,5,6,14,4,4,0,2,2,4,3,0,5,4,3,7,5,2,1,0,2,3,3,4,4,2,1,5,3,3,7,1,0,5,6,7,2,2,3,2,2,1,2,7,4,4,0,7,0,4,1,1,1,5,0,0,3,5,4,4,0,12,4,10,3,1,3,6,0,2,1,0,2,2,2,3,0,1,7,3,8,1,0,1,2,4,6,1,5,7,4,0,2,2,12,6,2,1,2,1,2,9,13,0,0,2,4,0,1,5,2,2,3,9,4,2,3,1,4,6,3,18,1,5,1,6,0,2,2,7,5,0,6,0,2,4,5,0,r
0,0,2,3,3,2,20,2,0,0,2,9,7,3,11,0,7,11,20,3,1,23,6,0,1,0,6,5,1,2,0,0,10,4,0,7,13,1,3,0,0,1,1,9,13,0,0,0,25,0,2,3,6,0,0,2,0,0,0,0,0,11,10,8,3,0,5,0,2,3,0,0,0,0,19,1,11,8,0,0,4,0,0,9,19,2,1,0,39,4,0,25,0,1,0,2,9,14,0,3,0,1,0,17,0,2,0,0,0,0,0,1,7,24,0,1,2,0,4,1,2,1,4,38,1,1,0,0,15,0,0,31,0,0,19,1,0,3,6,0,0,0,7,1,6,39,13,0,0,4,18,1,23,2,10,2,4,22,1,7,8,1,1,3,14,2,0,6,13,14,1,0,0,19,3,12,1,4,0,0,r
0,3,3,11,4,1,10,5,3,2,2,5,2,4,3,3,7,8,1,2,11,6,2,3,1,2,5,5,1,0,7,0,8,5,7,9,10,2,5,1,5,5,5,9,12,5,3,4,1,1,1,2,5,0,9,3,5,2,3,5,5,2,8,9,2,3,4,0,0,5,3,2,2,1,1,2,7,7,2,1,2,6,0,2,2,4,2,2,0,5,2,5,3,1,7,1,1,4,1,6,4,1,1,23,6,14,4,1,2,1,2,5,4,1,1,3,1,5,5,1,2,3,2,1,0,3,1,1,11,6,5,13,2,2,3,6,7,5,3,7,1,5,0,4,7,2,0,1,2,3,3,5,1,1,3,3,3,3,2,5,2,4,4,4,1,3,3,9,1,9,2,1,3,4,4,6,1,3,4,2,r
2,0,6,2,2,5,15,3,0,3,2,8,12,1,15,0,9,6,23,5,3,32,17,1,1,2,6,5,0,3,0,0,11,2,2,3,12,3,4,0,1,2,2,6,15,0,0,1,16,2,2,3,10,0,0,1,2,2,0,2,0,13,5,4,4,0,11,0,1,3,0,0,0,0,9,0,12,12,0,0,3,0,1,7,10,0,0,0,34,8,0,19,0,0,5,1,19,10,0,2,4,0,0,13,1,4,0,2,1,0,0,0,10,25,0,0,0,2,7,0,2,1,2,26,1,2,0,0,12,1,0,49,4,1,12,3,0,7,2,1,0,4,7,0,7,24,14,2,1,3,20,0,12,3,7,2,4,19,0,8,5,5,3,1,22,1,0,3,9,16,3,0,0,16,2,10,3,3,0,2,r
0,3,6,5,10,9,4,7,3,8,1,6,0,4,1,3,8,6,1,10,7,1,6,0,4,1,1,2,2,2,4,0,9,7,6,1,3,7,0,3,5,5,1,17,12,8,2,4,0,6,4,1,3,1,4,3,1,0,6,1,2,0,3,3,7,4,7,5,2,8,2,0,5,3,1,0,7,4,6,4,3,1,0,0,0,3,11,4,0,9,0,0,1,0,2,8,0,6,5,4,7,1,5,13,6,9,1,0,3,6,1,4,4,2,2,2,5,2,0,4,1,5,2,0,1,2,3,4,11,4,4,15,5,1,2,4,19,1,3,4,2,6,1,5,2,0,0,3,2,3,1,3,1,1,2,2,4,8,7,2,3,4,7,3,0,4,2,11,0,0,0,2,8,1,2,3,3,3,5,1,r
0,2,9,5,1,5,6,6,0,2,0,9,3,5,1,3,1,7,2,1,7,3,5,5,5,1,0,3,1,5,4,0,6,7,3,2,9,3,1,1,2,5,4,10,9,5,3,2,3,3,1,1,5,1,5,0,1,3,3,9,3,1,3,8,0,6,5,0,0,4,5,5,4,1,2,2,7,3,5,2,5,1,0,1,1,1,7,5,0,6,0,3,2,1,4,4,1,3,3,7,5,0,2,11,3,3,5,0,0,2,0,1,2,1,0,1,3,3,4,5,2,1,2,1,0,5,0,6,3,4,0,13,6,1,3,2,9,2,3,3,0,2,1,6,2,0,0,3,1,2,1,2,0,6,1,3,3,1,0,0,2,4,2,5,1,2,2,8,3,2,2,3,7,0,3,5,2,5,3,0,r
1,5,8,5,9,14,3,6,1,8,2,3,1,7,1,7,12,7,2,3,9,4,4,2,4,1,2,8,3,3,7,0,17,1,11,7,6,5,3,6,5,7,3,9,1,4,3,6,1,3,0,5,4,6,9,6,2,3,5,1,6,2,7,8,3,8,5,1,0,3,2,5,6,7,2,3,4,7,5,7,0,4,1,3,0,3,4,6,0,7,1,2,6,2,4,1,2,2,4,2,11,2,3,8,6,11,3,2,3,3,3,3,6,1,4,8,1,1,3,1,1,6,10,0,1,1,3,5,19,2,0,9,2,0,1,3,14,1,1,3,6,3,1,13,11,1,0,4,0,3,0,3,1,3,3,7,4,2,3,0,4,3,2,6,5,1,6,5,1,1,3,4,1,2,4,4,4,3,7,3,r
0,3,4,15,4,5,8,0,2,1,4,5,2,1,3,3,11,3,1,3,8,1,2,4,1,1,0,3,0,0,15,0,11,18,19,5,6,3,1,8,6,6,6,6,2,3,1,2,0,1,2,1,3,2,3,3,1,8,3,0,2,0,2,6,2,5,5,0,0,4,6,2,9,4,1,4,6,3,5,2,1,12,1,1,3,2,9,5,0,4,1,4,3,1,3,4,1,1,2,5,1,3,2,16,3,12,2,1,3,5,2,4,5,0,4,5,0,8,2,3,4,1,2,0,2,0,3,4,5,5,2,8,2,1,7,1,29,6,1,3,3,2,4,9,7,0,0,1,1,1,1,5,0,7,4,6,4,0,3,5,1,2,4,5,2,2,1,6,1,0,0,4,1,4,1,11,2,5,9,6,r
0,0,3,10,1,5,6,3,0,4,1,4,4,1,5,3,5,9,0,5,7,4,4,2,4,5,0,6,4,3,7,1,13,4,5,2,2,1,4,1,3,5,6,7,5,3,3,4,2,1,2,1,3,1,7,3,2,1,7,7,3,0,6,4,4,4,11,2,1,7,6,2,4,0,2,1,7,2,4,0,5,2,0,1,3,4,6,3,1,6,1,1,1,0,2,0,2,6,3,3,5,1,1,8,5,5,1,1,2,7,0,2,6,3,0,3,0,3,2,2,2,3,2,2,2,2,1,6,12,4,2,17,2,1,3,5,14,2,3,4,0,3,4,5,6,1,3,1,1,3,3,5,0,1,5,4,6,2,2,3,0,2,10,3,4,1,1,8,1,1,3,1,2,4,5,6,1,2,4,2,r
0,2,2,11,4,4,2,3,1,2,4,1,2,4,2,6,2,1,0,4,1,1,3,4,1,1,0,2,1,2,5,0,9,10,5,1,6,2,1,2,1,3,2,4,3,5,1,2,1,3,1,2,4,2,8,3,3,2,1,4,1,2,4,7,1,4,3,2,1,3,0,1,5,2,0,0,6,3,4,2,4,0,2,3,0,0,4,4,1,1,0,1,1,1,2,3,0,3,5,1,4,1,2,8,1,6,1,3,4,2,1,2,3,0,1,0,5,3,1,2,4,6,6,2,0,2,2,0,14,4,3,7,3,2,1,3,10,1,3,9,2,5,1,6,4,1,1,2,2,0,2,4,0,2,3,4,4,5,2,0,1,1,7,4,2,1,5,6,0,0,1,1,5,1,1,1,4,3,3,1,r
0,4,7,4,3,2,5,4,1,2,4,5,0,7,5,6,5,9,0,1,6,1,2,2,4,0,0,3,1,1,4,0,4,14,9,2,4,0,2,2,3,3,0,6,6,9,3,6,2,2,0,1,4,2,6,0,7,4,4,4,2,1,5,4,2,4,4,1,3,3,2,3,5,4,2,0,4,4,1,0,5,2,0,0,4,2,7,1,0,9,0,2,2,1,2,3,0,3,4,3,3,4,2,14,4,8,1,1,1,2,2,2,4,0,6,2,1,4,3,5,2,1,6,2,0,2,3,6,7,3,2,7,5,2,3,6,14,2,1,6,1,4,0,6,3,0,0,1,0,4,1,5,1,2,3,2,5,5,7,1,5,4,5,4,1,2,2,6,3,5,0,6,6,0,8,3,0,2,2,2,r
0,0,0,5,2,10,10,5,0,3,4,5,4,3,6,5,5,8,9,5,0,23,10,3,3,1,5,7,1,1,0,0,10,3,0,5,12,2,4,0,0,0,0,2,5,3,0,0,12,2,1,6,9,1,0,1,0,3,0,0,0,14,5,8,3,1,6,0,0,2,1,0,0,0,6,0,2,7,1,3,4,1,0,2,7,0,1,0,31,2,0,17,1,3,9,0,7,7,0,4,0,0,0,10,0,10,1,0,0,1,0,2,12,11,0,0,1,3,7,3,4,2,4,9,1,0,0,1,7,0,2,13,2,0,7,0,1,5,3,6,0,2,0,1,13,18,10,2,2,4,6,1,16,3,6,3,3,16,1,3,7,2,2,5,21,0,0,2,11,12,4,0,0,12,4,8,0,3,0,1,r
1,8,3,11,5,9,2,4,0,9,4,5,1,5,6,3,2,5,1,1,19,3,3,2,4,4,1,3,3,1,5,0,16,13,7,4,9,8,1,1,8,5,1,6,1,9,0,1,1,5,0,3,3,1,5,3,1,2,3,4,3,1,5,3,5,4,3,0,3,9,6,0,4,3,0,0,2,5,1,5,1,1,1,5,0,9,5,10,0,1,3,3,3,0,5,2,1,2,4,3,7,3,2,15,5,3,1,4,2,5,1,2,1,0,2,2,2,2,2,1,3,3,4,0,5,2,1,4,12,9,0,12,4,2,4,4,15,6,2,4,1,5,1,8,13,1,1,3,3,6,2,5,1,4,5,7,9,1,2,3,0,5,4,5,2,3,0,2,1,5,4,6,6,4,7,8,2,2,3,3,r
0,2,10,6,3,4,8,4,0,3,3,2,1,5,2,5,9,6,0,8,6,4,7,3,3,1,1,6,1,3,2,0,14,6,8,8,7,2,1,2,4,4,2,11,8,2,2,4,0,2,0,1,6,2,7,0,0,6,5,5,3,5,7,5,5,3,4,0,2,7,5,1,3,2,2,2,8,5,3,3,8,2,0,2,0,5,5,3,0,8,0,0,4,2,3,6,1,5,1,7,5,4,2,14,4,3,4,1,3,4,0,1,4,1,3,2,2,1,2,3,5,3,5,0,2,0,0,2,11,6,1,6,4,0,5,4,6,5,2,5,6,3,2,6,10,1,1,1,5,2,1,4,2,6,3,6,3,2,2,1,3,3,4,2,2,1,1,10,2,3,0,3,3,2,5,3,5,4,4,2,r
0,3,2,6,0,9,3,4,1,4,1,6,0,10,3,6,8,9,0,7,6,3,3,1,1,6,0,2,5,2,3,1,3,5,4,4,4,3,1,2,4,3,1,4,8,9,1,1,0,3,1,1,1,1,3,0,1,3,4,5,3,1,2,6,4,5,3,2,4,3,4,1,7,3,1,2,6,4,4,3,5,0,0,0,0,7,4,2,0,3,0,1,1,2,1,0,0,0,8,5,0,1,0,6,4,12,2,1,2,3,0,2,1,0,2,3,4,4,2,1,1,3,4,0,2,1,2,1,13,3,4,9,1,1,1,5,7,10,1,3,4,3,2,3,7,3,1,5,2,1,0,2,1,1,3,6,6,2,7,0,0,9,9,6,2,2,4,12,1,0,4,5,2,2,2,1,6,7,3,1,r
2,5,5,3,4,4,6,5,1,7,2,4,1,5,2,1,2,6,0,2,7,0,3,1,1,1,1,2,1,7,1,0,15,5,6,5,3,5,0,1,4,0,0,5,5,6,0,3,0,3,0,0,1,2,5,1,6,2,3,1,7,0,4,7,4,4,7,0,1,8,0,2,4,5,0,1,9,3,4,2,5,2,0,4,1,3,5,1,0,6,4,3,1,6,2,2,0,3,3,5,4,1,1,14,3,3,3,2,2,3,1,0,2,2,1,1,3,4,2,1,4,2,6,0,0,1,2,4,7,5,0,13,3,1,3,1,9,3,2,6,3,3,0,5,8,0,0,4,3,1,3,3,1,4,4,4,0,1,7,1,5,4,4,7,0,0,2,10,0,3,1,2,3,2,4,1,4,7,4,4,r
0,4,6,11,2,4,1,3,2,4,2,1,4,2,2,4,8,3,1,7,12,5,4,4,4,1,1,7,2,3,3,0,13,5,10,1,7,3,4,3,7,6,1,8,11,0,1,5,0,2,1,3,4,1,14,2,0,4,1,2,4,0,9,5,3,8,4,1,1,4,8,2,4,3,5,2,3,2,7,2,1,5,0,2,6,8,2,3,0,6,1,5,2,3,2,3,3,3,3,3,2,0,1,10,5,4,2,1,2,4,0,1,3,1,2,1,1,3,3,0,7,2,3,1,1,3,2,2,9,5,2,9,4,0,9,1,31,7,6,7,6,7,6,5,3,2,0,3,4,5,4,0,1,3,3,5,4,1,3,5,6,6,5,2,4,2,1,3,2,0,2,4,4,2,4,4,3,8,1,3,r
1,1,1,9,6,5,1,5,0,5,0,5,0,3,1,0,2,7,2,0,2,0,3,6,1,1,2,1,0,1,2,0,7,9,7,2,3,4,1,0,2,6,5,9,4,4,1,5,0,5,0,2,2,3,3,1,5,1,5,0,1,1,4,5,3,4,9,3,1,3,1,0,4,2,1,1,10,5,4,0,7,0,0,3,1,3,2,0,0,2,2,0,1,3,2,3,0,1,3,3,4,2,0,12,3,5,2,1,5,1,1,0,2,1,2,0,1,4,1,1,0,6,5,1,1,0,1,5,7,4,0,5,5,4,2,3,15,2,2,4,3,4,4,6,2,1,1,2,0,1,0,1,2,2,3,4,2,0,5,0,3,3,4,1,2,2,2,7,4,2,1,2,1,1,2,3,0,5,3,2,r
2,8,2,5,7,17,5,8,1,6,6,1,0,6,4,5,5,5,0,4,1,5,3,2,2,1,0,3,0,1,14,0,1,11,3,3,2,6,8,2,6,6,2,4,9,14,0,1,0,3,1,2,1,2,10,4,1,2,4,2,3,2,8,7,7,4,6,0,2,12,4,3,4,2,3,1,3,7,5,5,4,5,0,5,1,4,6,8,0,4,2,2,4,4,1,0,0,2,4,5,2,2,1,14,5,9,1,5,1,5,0,2,3,0,0,4,5,2,0,3,6,4,3,1,0,9,3,1,12,0,3,8,2,3,6,5,8,12,2,3,2,5,3,17,7,0,0,3,7,5,0,1,2,1,1,4,7,2,2,3,3,8,6,5,0,4,2,6,0,2,5,4,4,1,2,5,4,5,10,2,r
1,5,6,8,3,3,4,3,4,2,3,3,0,1,2,2,3,4,0,4,7,1,5,1,2,0,0,2,1,2,2,0,11,3,4,4,2,4,2,0,1,1,3,12,9,2,1,1,0,1,2,2,3,1,8,1,0,0,5,0,1,0,1,1,4,4,3,2,2,1,0,2,0,1,5,1,11,7,3,3,1,0,2,4,0,2,5,0,0,2,3,0,2,4,5,2,0,4,2,1,3,2,0,7,2,8,0,0,4,2,0,1,7,0,3,2,10,2,1,1,2,1,3,0,3,1,4,2,8,2,1,2,2,0,0,2,9,4,2,4,0,1,1,5,7,0,2,1,2,3,1,3,1,2,0,4,4,0,2,1,3,0,3,6,0,4,2,3,1,3,1,1,1,2,5,4,1,1,5,2,r
2,6,10,5,5,16,8,7,0,10,1,2,0,3,2,6,6,16,0,4,4,5,5,2,2,2,0,1,1,4,3,2,7,6,4,3,9,10,3,0,2,4,3,3,11,9,2,0,0,4,0,0,2,3,2,3,4,2,8,5,2,0,11,8,7,4,9,0,1,8,3,7,4,1,1,2,3,5,3,5,3,1,0,4,1,2,6,3,0,0,0,1,3,5,1,4,1,3,2,5,3,1,0,13,11,9,5,3,1,1,1,1,5,0,1,0,0,4,4,4,4,9,1,3,0,4,3,4,8,6,6,8,5,0,3,5,13,4,0,4,2,7,1,4,11,0,0,4,4,2,1,0,0,7,2,7,5,0,5,4,3,7,11,14,1,5,3,6,1,2,1,6,3,6,2,3,3,10,2,2,r
0,1,7,6,6,5,1,3,0,4,2,8,2,6,0,6,3,5,0,2,5,1,2,6,3,0,1,1,1,0,4,0,9,9,4,3,6,4,3,0,4,6,1,7,7,6,7,3,0,2,4,0,2,1,3,1,4,3,3,1,2,0,4,9,5,8,2,2,2,6,2,2,7,1,2,1,11,1,3,6,5,1,0,2,0,6,4,2,1,2,0,1,0,2,1,0,0,2,5,0,5,0,0,13,10,9,1,1,3,5,0,2,2,1,1,2,2,5,0,2,0,3,0,2,0,1,0,7,5,4,2,13,3,1,2,4,16,8,1,4,2,5,3,6,5,0,0,4,2,4,2,2,3,3,4,4,3,2,8,1,6,3,0,8,1,1,2,11,0,1,1,1,3,1,3,6,1,3,4,2,r
1,1,5,7,9,3,3,4,1,3,3,5,3,2,1,4,8,1,2,2,3,1,4,0,2,2,0,3,1,1,3,0,15,4,2,2,9,3,2,1,6,5,3,5,5,4,4,1,2,4,4,2,4,0,2,0,0,2,4,1,4,1,9,7,5,4,4,0,0,6,9,2,1,2,2,1,7,2,1,0,5,0,0,2,1,6,8,3,0,5,1,3,1,3,12,3,0,2,3,5,6,1,1,14,2,4,2,0,2,2,1,3,8,4,1,1,1,2,2,0,3,3,6,0,2,5,1,3,14,3,1,11,3,1,1,4,10,5,6,3,0,2,0,3,3,0,3,3,1,2,1,0,0,3,1,4,3,2,1,1,1,1,2,2,1,1,5,5,5,6,4,0,6,2,8,1,1,6,1,3,r
0,0,2,5,1,4,15,2,0,7,4,3,5,8,8,1,3,7,21,4,2,28,3,4,4,0,0,6,0,1,0,0,9,3,0,4,17,0,3,0,0,3,0,6,12,2,0,0,20,2,2,3,13,0,0,0,0,0,0,0,0,13,9,6,7,0,3,0,3,3,0,1,2,1,15,1,11,9,1,3,2,0,0,2,13,2,4,0,17,6,0,28,0,3,8,1,10,6,1,1,3,1,0,10,3,4,0,2,1,0,0,2,13,24,0,0,3,0,9,0,2,0,7,27,0,0,0,1,10,2,1,22,1,1,15,1,0,7,2,5,0,1,4,0,8,13,16,2,3,3,17,0,6,4,1,4,2,14,1,4,4,3,8,4,13,1,0,7,17,18,0,1,0,7,4,9,3,6,0,2,r
0,0,2,5,3,4,14,5,0,0,1,4,2,2,10,4,7,13,24,3,2,18,8,0,0,0,2,5,3,0,0,0,6,2,0,4,9,0,4,0,1,5,0,3,12,2,0,2,16,2,0,2,4,2,0,1,0,1,0,1,0,19,5,8,3,1,2,0,0,1,0,2,0,0,3,0,13,2,1,3,2,0,0,0,15,1,0,0,19,5,0,16,0,2,4,0,7,12,1,3,0,0,0,11,0,5,0,0,1,0,0,1,9,22,1,0,0,2,12,2,2,0,6,18,0,0,0,1,6,1,0,34,1,0,9,2,2,5,4,8,0,3,2,1,6,28,10,1,2,4,16,0,9,2,2,1,2,11,2,0,5,3,1,1,12,2,0,7,11,17,2,1,0,10,0,14,1,4,0,1,r
0,4,7,16,3,12,5,2,1,5,13,3,4,7,2,1,8,2,0,0,5,2,2,3,1,0,1,3,0,3,18,0,19,10,20,2,4,4,1,5,4,5,7,2,2,6,0,3,3,1,1,5,3,0,5,1,3,1,5,0,2,1,5,10,1,3,9,0,0,9,4,3,4,2,1,0,2,6,1,2,2,16,2,4,3,9,1,2,0,1,0,3,2,0,5,4,0,1,1,4,3,2,1,18,7,11,3,0,0,1,1,7,3,2,2,2,2,7,2,2,2,10,1,0,0,1,3,4,13,7,1,8,3,7,4,1,20,6,2,6,4,4,0,10,4,1,1,4,4,5,0,2,0,5,5,9,5,3,4,3,1,3,3,7,2,2,0,4,0,0,4,1,5,1,10,0,2,5,6,3,r
0,1,4,9,4,7,6,5,0,2,5,8,2,5,1,0,1,3,2,3,2,2,4,5,3,0,3,1,4,0,8,1,11,11,10,3,9,0,3,1,2,6,1,2,5,5,0,6,3,3,1,1,1,1,6,2,8,3,2,0,2,0,3,5,1,5,6,0,3,3,1,2,8,3,2,1,7,1,2,5,3,2,1,1,1,5,4,3,0,3,0,2,1,2,1,3,3,3,3,5,2,5,2,9,5,7,2,1,3,2,0,1,1,4,0,4,3,5,2,2,2,1,8,2,0,1,7,2,9,2,1,10,2,1,2,0,16,3,4,2,0,2,6,7,5,3,1,2,2,4,2,0,5,0,5,2,3,2,4,1,2,1,5,4,2,3,4,6,3,3,1,2,5,2,0,6,2,2,2,4,r
0,0,4,3,5,6,26,3,0,4,2,2,13,5,8,1,2,8,13,4,1,36,7,2,0,0,7,7,1,4,0,0,10,2,2,6,20,1,4,0,2,6,0,2,9,3,0,0,13,5,2,5,11,2,1,0,0,2,0,0,2,15,15,24,3,0,3,0,0,1,0,0,0,1,9,2,9,2,0,1,2,0,0,3,17,2,2,0,28,6,0,23,1,2,10,0,19,10,0,5,4,0,1,13,1,10,4,1,1,0,0,3,17,17,0,0,0,1,10,0,5,2,14,24,0,0,0,1,10,1,0,25,1,0,16,0,2,6,4,4,0,0,1,2,7,20,17,2,2,2,19,0,19,2,7,5,4,29,1,10,11,4,7,4,16,1,0,4,10,19,2,2,1,13,3,9,1,0,2,1,r
1,1,8,5,1,5,14,3,0,3,1,9,1,8,1,2,10,10,0,2,11,0,5,8,1,1,0,4,2,2,24,0,14,8,20,2,6,0,1,9,8,4,2,6,6,0,0,5,0,4,2,2,2,1,8,3,5,4,3,1,1,3,3,6,4,0,6,0,4,1,2,1,6,3,1,3,3,5,4,4,1,25,2,2,3,8,3,3,0,8,1,4,2,1,3,2,1,1,4,6,8,5,3,6,5,5,0,1,4,2,1,2,7,2,0,6,0,9,3,0,2,5,5,0,2,2,3,4,11,4,0,9,1,2,4,2,22,5,4,3,4,4,2,8,2,0,0,4,1,2,1,3,0,4,4,7,3,1,0,6,0,3,6,2,5,4,1,5,3,5,3,1,4,7,6,8,1,2,6,4,r
1,8,5,5,3,19,6,6,0,4,7,2,3,6,1,7,6,2,0,3,10,3,1,1,4,1,1,3,4,12,3,0,7,5,4,3,7,3,6,1,1,15,2,7,8,20,2,5,1,6,2,0,4,0,4,3,2,0,4,7,5,0,4,4,5,5,6,2,0,6,4,0,3,0,3,0,6,2,3,5,2,1,0,5,1,5,5,2,1,1,1,4,4,5,4,3,0,2,3,4,7,2,3,12,11,8,1,4,1,2,2,3,3,0,3,3,1,4,2,3,6,5,5,1,0,2,4,4,11,4,1,6,4,1,3,5,12,6,3,4,1,1,2,2,8,0,1,4,6,2,1,4,0,2,5,7,3,1,4,3,4,3,9,9,3,0,0,6,0,2,2,6,2,4,4,3,0,2,6,5,r
2,2,4,3,2,6,7,6,1,3,1,5,0,4,4,8,3,6,0,4,8,1,3,3,1,2,0,6,2,5,2,0,10,1,5,1,3,0,1,1,1,1,1,7,8,2,0,3,2,1,3,1,6,0,5,1,2,4,4,4,3,0,1,8,2,4,3,2,1,5,6,1,3,1,4,1,8,3,3,4,3,1,0,2,2,3,1,2,2,3,0,1,2,5,6,1,0,1,1,4,2,1,1,13,1,1,2,0,1,2,2,3,2,1,1,0,3,1,2,0,1,6,2,2,0,2,4,5,9,1,4,12,3,0,4,1,9,2,0,3,1,3,0,9,3,3,2,4,1,3,0,3,2,2,3,0,3,3,5,0,2,4,7,2,3,2,1,5,1,4,4,0,4,1,2,6,1,4,1,2,r
0,12,2,3,8,16,3,4,0,7,6,4,2,8,1,7,3,6,0,1,4,0,2,1,5,4,1,10,1,0,4,0,12,6,5,7,3,4,1,2,2,6,3,2,3,8,7,5,1,0,2,1,0,0,1,6,4,5,6,0,2,0,2,8,4,1,5,2,1,5,2,2,5,0,1,4,2,2,4,5,5,2,1,2,0,5,5,10,0,2,3,4,2,7,1,4,1,3,3,3,2,1,2,12,4,5,1,2,2,3,4,3,2,0,2,2,5,6,1,5,1,5,1,0,5,3,2,1,16,2,4,15,6,5,2,2,4,13,2,3,1,1,1,6,9,0,0,6,4,4,0,1,1,1,4,6,8,2,4,1,3,2,4,15,2,1,6,7,1,1,1,4,6,1,7,0,0,5,6,0,r
1,0,6,8,4,5,7,6,0,2,2,6,0,3,3,1,5,6,1,1,6,0,3,3,2,1,0,1,5,0,9,0,8,5,7,3,2,3,2,3,2,1,5,5,4,1,3,3,1,5,2,0,5,0,5,2,5,1,2,1,3,0,3,6,4,3,5,2,3,4,3,0,1,2,0,0,11,7,2,1,3,1,0,1,1,3,2,4,0,8,0,0,2,4,5,4,1,0,1,3,0,2,3,17,3,6,2,2,0,2,0,2,2,0,2,0,1,3,2,2,4,4,1,3,0,1,2,4,7,7,3,5,1,2,3,5,31,1,1,3,0,2,4,4,3,1,0,3,1,3,1,1,0,3,2,2,7,3,3,2,2,5,8,4,2,1,5,7,1,0,1,2,7,1,4,5,2,4,5,4,r
0,5,4,14,9,12,3,4,1,2,5,2,0,6,2,6,15,8,0,2,10,3,2,3,1,3,0,9,1,6,10,3,19,9,18,2,7,2,5,3,5,8,3,5,11,10,3,3,0,3,1,2,6,3,11,3,4,5,2,2,5,2,4,7,6,4,7,2,2,9,2,4,11,5,1,5,2,5,3,3,0,12,1,2,1,6,7,2,0,1,2,0,6,1,1,2,2,1,3,2,2,0,2,16,3,6,0,0,1,7,1,4,0,1,5,7,5,3,1,1,4,4,3,0,1,4,5,6,11,4,3,7,8,1,4,2,6,4,2,3,8,4,1,9,8,0,1,4,2,3,0,4,0,1,0,6,1,5,1,3,0,2,6,3,5,3,4,5,1,1,1,3,4,2,6,0,5,2,11,6,r
0,0,8,4,1,7,25,3,0,1,0,10,7,0,11,0,7,13,23,4,7,31,6,3,2,0,13,5,0,1,0,0,11,2,0,9,10,2,5,0,1,3,1,6,19,1,0,4,26,1,3,5,2,0,0,0,0,0,0,2,0,22,7,8,5,3,3,1,3,0,0,0,0,1,10,0,12,10,0,3,3,0,1,8,16,1,2,0,43,15,0,32,1,1,8,0,11,10,2,10,0,0,0,14,1,7,1,0,2,0,0,2,13,23,0,0,0,0,7,0,7,2,5,32,0,2,0,1,12,2,1,47,0,0,12,2,0,4,7,7,0,1,5,3,5,34,20,2,2,3,21,0,9,4,8,0,3,13,2,7,9,4,6,3,18,0,0,3,15,15,3,0,0,15,1,16,1,3,0,2,r
